"code_unique","leaf_code","tree","cohort","leaf","sp","obs_date","Check list_SILVATECH","Comment","team_climbers","team_labecophysio","UC_Rank","code_unique...10","date_fluch_min","date_fluch_max","Age_leaf_max","Age_leaf_min","leaf_anat","leaf_thickness","leaf_area","leaf_drymass","LMA_leaf","Overlap","note_leafArea","code_unique...22","nb_tablets_LMA","tablet_diameter","tablet_dry_mass_1","tablet_dry_mass_2","LMA_lamina","Comment_Leaf_integrity_Scan","file_name_spectro","fv_/_fm","Co","phy_osmo","PTLP","Curve_Name_Li-6800","Author_adjustment_Li","Curve_adj._quality","gm","total number of points","nombre points enleves","sum of squares","Vcmax(25)","Jmax(25)","was TPU ignored while fitting ?","Comment_1","comments_Licor","comments fitting","code_unique_match","date","Age_leaf_mid","Age_leaf_range","SampleID_num.x","Vcmax25","Jmax25","TPU25","Rday25","StdError_Vcmax25","StdError_Jmax25","StdError_TPU25","StdError_Rday25","Tleaf.x","RHs","Qin.x","Patm","sigma","AIC","Model","Fitting_method","Nmass","Cmass","Smass","SampleID.x","Vcmax_Estimate","Jmax_Estimate","Rd_Estimate","Vcmax_Std. Error","Jmax_Std. Error","Rd_Std. Error","RMSE","Vcmax_QC","Jmax_QC","Vcmax_Estimate_tpu","Jmax_Estimate_tpu","Rd_Estimate_tpu","TPU_Estimate","Vcmax_Std.Error_tpu","Jmax_Std.Error_tpu","Rd_Std.Error_tpu","TPU_Std.Error","RMSE_tpu","TPU_improved_vcmax","TPU_improved_rmse","TPU_created_spuriousjmax","TPU_improved_both","useTPU","Vcmax_Estimate_final","Jmax_Estimate_final","Rd_Estimate_final","TPU_Estimate_final","Vcmax_Std.Error_final","Jmax_Std.Error_final","Rd_Std.Error_final","TPU_Std.Error_final","RMSE_final","filename","SampleID.y","obs","A","Ci","CO2_s","CO2_r","gsw","Pa","Qin.y","RHcham","Tleaf.y","SampleID_num.y","Narea","Carea","CNratio","Vcmax25mass","month","cica","vpd","g1.spots","julian_date","LMA_leaf_QC_dist","thickness_QC_dist","leaf_area_QC_dist","leaf_drymass_QC_dist","Narea_QC_dist","Nmass_QC_dist","Cmass_QC_dist","PTLP_QC_dist","Vcmax_Estimate_final_QC_dist","Jmax_Estimate_final_QC_dist","TPU_Estimate_final_QC_dist","QC_totals"
"12.1.2_20221017","12.1.2","12","1","2","Pouteria_eugenifolia","17/10/2022","ok",NA,"I.Clocher_&_S.Fourtier","C.Stahl_&_I.Clocher",1,"12.1.2_20221017","44677","44720",174,131,1,0.298,26.535,0.3903,147.088750706614,NA,NA,"12.1.2_20221017",2,0.8,0.0068,0.0057,124.402866242038,"To Complete","4,5,6",0.797,920,-2.3,-2.5446,"Pouteria_12.1.2","N.Besson","1","9.0939999999999994","299","9","40.322560000000003",23.621381889537,40.8055852718751,"yes",NA,NA,"QC OK, Fitting OK après nettoyage",TRUE,2022-10-17,152.5,43,"16",41.5113065759057,NA,4.26098970948142,-0.099056528375639,0.280580828016743,NA,0.0228571609408458,0.0463711543176225,34.4504898537453,69.8797108749344,1200.00233781919,101.162035130329,0.34341126872039,219.362745503588,"Ac_Aj_Ap","A-Ci curve",1.19,48.16,0.12,"12.1.2_20221017",19.6970072686637,59.8319782839063,-0.113740766707329,0.407168244889366,NA,0.0528489592263223,6.66736193607794,"good","good",19.4941803714799,61.0900179923636,-0.150253818398357,4.63790011375061,0.382220858939623,NA,0.0528299550890168,NA,6.18433512873305,1,1,0,2,2,19.4941803714799,61.0900179923636,-0.150253818398357,4.63790011375061,0.382220858939623,NA,0.0528299550890168,NA,6.18433512873305,"ACi_12.1.2_20221017.xlsx","12.1.2_20221017",64.5,4.55521186074816,209.733039864264,402.446169642857,416.482678571429,0.0399071962116412,101.155401785714,1199.958125,69.7426080949636,34.60983125,16,175.035613340871,7083.79423403052,40.4705882352941,0.132533455331084,"Oct",0.966297496508814,1.66522611048199,36.998600595326,290,0,0,0,0,0,0,0,0,0,0,0,0
"12.1.2_20221205","12.1.2","12","1","2","Pouteria_eugenifolia","44900","ok",NA,"I.Clocher_&_N.Besson","I.Clocher_&_N.Besson",1,"12.1.2_20221205","44677","44720",223,180,1,0.289666666666667,32.657,0.4433,135.744250849741,NA,NA,"12.1.2_20221205",2,0.8,0.007,0.006,129.37898089172,"To Complete","22,23,24",0.792,779,-1.9475,-2.25132,"Pouteria_12.1.2","N.Besson","1","30","305","9","12.27543",36.34417849118,60.3040565189268,"no",NA,"Avant courbe A = 23, gsw = 0.231, Plateau à A = 40","QC OK, Fitting parfais lorsqu'on ignore pas TPU, sinon les points de la courbes dyn ne s'alignent pas sur la courbe de regénération du Ru-BP",TRUE,2022-12-05,201.5,43,"17",139.446065639092,293.7081995032,12.4720426308995,0.468367477258017,0.48640708977758,4.02562900805508,1.34751285008097,0.0590579182919068,33.5739246384068,70.0181852048241,1199.99975189141,100.824294114375,0.355641370714644,92.4309111442664,"Ac_Aj_Ap","A-Ci curve",1.13,47.67,0.14,"12.1.2_20221205",71.6800884897226,222.460310006732,0.376489154704018,0.675429516546302,NA,0.0699707420705185,21.9382417978627,"good","good",71.4306804008907,251.523583865953,0.347914727592976,13.1280854484845,0.657984313764279,NA,0.0714898441138102,NA,6.5199868706265,1,1,0,2,2,71.4306804008907,251.523583865953,0.347914727592976,13.1280854484845,0.657984313764279,NA,0.0714898441138102,NA,6.5199868706265,"ACi_12.1.2_20221205.xlsx","12.1.2_20221205",64,22.5210537170828,291.937543437383,392.986625,413.114625,0.412868385268718,100.822,1199.995,69.6816698037167,33.6267625,17,153.391003460208,6470.92843800717,42.1858407079646,0.526215143210441,"Dec",0.951277445091662,1.56919719708125,24.457716570048,339,0,0,0,0,0,0,0,0,0,0,0,0
"12.1.2_20230306","12.1.2","12","1","2","Pouteria_eugenifolia","44991","ajout listing",NA,"J.Cazal_&_Alpha","N.Besson",1,"12.1.2_20230306","44677","44720",314,271,0,0.28,21.444,0.385,179.5374,NA,"ToComplete","12.1.2_20230306",NA,NA,NA,NA,NA,"ToComplete","4,5,6",0.81,NA,NA,NA,"Pouteria_12.1.2","N.Besson","1","2.0390000000000001","374","57","12.5197",38.7621466855124,70.2353891349944,"no",NA,"Avant courbe A = 5.9, gsw = 0.267 Plateau à A = 14","QC OK, Fitting OK",TRUE,2023-03-06,292.5,43,"18",49.2486136379373,NA,NA,0.540744278817952,0.130049562834697,NA,NA,0.0225995646274285,31.6719542963225,69.8331803904529,1200.00083804809,101.256740983027,0.142419330864413,-101.094746121872,"Ac","A-Ci curve",1.35,49.56,0.15,"12.1.2_20230306",30.6241244592317,79.6889007901288,0.568209004881694,0.161461222405525,NA,0.024674378549883,3.1406518511272,"good","good",30.5818597052891,80.6612196213397,0.561858546146415,6.27554224272179,0.161539018333448,NA,0.0251277970515965,NA,2.12133243837723,0,1,0,1,1,30.5818597052891,80.6612196213397,0.561858546146415,6.27554224272179,0.161539018333448,NA,0.0251277970515965,NA,2.12133243837723,"ACi_12.1.2_20230306.xlsx","12.1.2_20230306",64,9.62220913801648,314.131212709822,393.48825,413.30975,0.223458057982176,101.25775,1200.01375,69.7444504685157,31.7532875,18,242.37549,8897.873544,36.7111111111111,0.170336986640606,"Mar",0.952042021752451,1.42078401433172,23.6624267525673,65,0,0,0,0,0,0,0,NA,0,0,0,0
"12.1.3_20220201","12.1.3","12","1","3","Pouteria_eugenifolia","44593","ok",NA,"I.Clocher_&_G.Olivier","C.Stahl_&_G.Olvier",1,"12.1.3_20220201","44333","44377",260,216,0,0.31,9.283,0.1537,165.57147473877,NA,NA,"12.1.3_20220201",NA,NA,NA,NA,NA,"To Complete","7,8,9",NA,603,-1.5075,-1.88524,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-01,238,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,46.38,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.521490897339,7679.20499838414,34.3555555555556,NA,"Feb",NA,NA,NA,32,0,0,0,0,0,0,0,0,NA,NA,NA,0
"12.1.3_20220630","12.1.3","12","1","3","Pouteria_eugenifolia","30/06/2022","ok",NA,"I.Clocher_&_Alpha","I.Clocher_&_L.Bonhomme_&_C.Stahl",1,"12.1.3_20220630","44677","44720",65,22,1,0.36,13.055,0.2106,161.317502872463,NA,NA,"12.1.3_20220630",NA,NA,0.0075,0.0074,NA,"To Complete","24,25,26",0.941,737,-1.8425,-2.16396,"12.1.3","N.Besson","1","1.0980000000000001","299","45","49.984990000000003",21.6183543598355,33.7650846535053,"NA",NA,NA,"QC OK, Fitting OK après nettoyage, plateau pas très net mais bon",TRUE,2022-06-30,43.5,43,"19",24.7492044694727,49.6249318559928,NA,-0.292498752541706,1.0539903708905,0.533276299156114,NA,0.131354891416614,32.6494226150661,68.474864535443,1199.9983971041,101.253544546637,0.599833638904191,550.882001627128,"Ac_Aj","A-Ci curve",1.15,47.94,0.12,"12.1.3_20220630",16.5384012383082,39.1679386463299,0.0430613166943197,0.436156165083449,NA,0.0512030063216294,9.0804222700024,"good","good",16.5384012383082,39.1679386463299,0.0430613166943197,NA,0.436156165083449,NA,0.0512030063216294,NA,9.0804222700024,0,0,0,0,0,16.5384012383082,39.1679386463299,0.0430613166943197,NA,0.436156165083449,NA,0.0512030063216294,NA,9.0804222700024,"ACi_12.1.3_20220630.xlsx","12.1.3_20220630",64,3.65038606604248,191.376009156901,395.227,412.95875,0.0300672834014902,101.277875,1199.97,67.6809036785117,32.602275,19,185.515128303332,7733.56108770586,41.6869565217391,0.102520811095021,"Jun",0.957061691997082,1.55774949955667,27.8191474551051,181,0,0,0,0,0,0,0,0,0,0,NA,0
"12.1.3_20220725","12.1.3","12","1","3","Pouteria_eugenifolia","25/07/2022","ok",NA,"I.Clocher_&_J.Octavie","I.Clocher_&_L.Bonhomme",1,"12.1.3_20220725","44677","44720",90,47,0,0.2973,NA,0.2199,NA,NA,NA,"12.1.3_20220725",NA,NA,NA,NA,NA,"To Complete","16,17,18",0.789,874,-2.185,-2.44892,"pouteria 12_1.3","N.Besson","1","20.274000000000001","365","32","36.643320000000003",33.26295,50.190713,"yes",NA,NA,"QC OK, Fitting OK",TRUE,2022-07-25,68.5,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,47.99,0.13,"12.1.3_20220725",10.2950377822139,39.5199668029659,-0.0902795048887651,1.29297292108626,NA,0.152805417684441,16.181748445373,"good","good",10.2950377822139,39.5199668029659,-0.0902795048887651,NA,1.29297292108626,NA,0.152805417684441,NA,16.181748445373,0,0,0,0,0,10.2950377822139,39.5199668029659,-0.0902795048887651,NA,1.29297292108626,NA,0.152805417684441,NA,16.181748445373,"ACi_12.1.3_20220725.xlsx","12.1.3_20220725",64,1.92189885152425,199.030741199853,399.225857142857,416.061857142857,0.0162692946527888,101.101857142857,1199.99857142857,66.531393343168,36.1905142857143,20,NA,NA,39.3360655737705,NA,"Jul",0.959534863119598,NA,NA,206,NA,0,NA,0,NA,0,0,0,0,0,NA,0
"12.1.3_20221017","12.1.3","12","1","3","Pouteria_eugenifolia","17/10/2022","ok",NA,"I.Clocher_&_S.Fourtier","C.Stahl_&_I.Clocher",1,"12.1.3_20221017","44677","44720",174,131,0,0.304,17.97,0.2674,148.803561491375,NA,NA,"12.1.3_20221017",NA,NA,NA,NA,NA,"To Complete","7,8,9",0.748,782,-1.955,-2.25756,"pouteria_12.1.3","N.Besson","0","failed_curve","failed_curve","failed_curve","failed_curve",NA,NA,"failed_curve",NA,NA,NA,TRUE,2022-10-17,152.5,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,48.76,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.076238174736,7255.66165831942,40.9747899159664,NA,"Oct",NA,NA,NA,290,0,0,0,0,0,0,0,0,NA,NA,NA,0
"12.1.3_20221205","12.1.3","12","1","3","Pouteria_eugenifolia","44900","ok",NA,"I.Clocher_&_N.Besson","I.Clocher_&_N.Besson",1,"12.1.3_20221205","44677","44720",223,180,0,0.267666666666667,34.02,0.4713,138.536155202822,NA,NA,"12.1.3_20221205",NA,NA,NA,NA,NA,"To Complete","25,26,27",0.785,915,-2.2875,-2.5342,"Pouteria_12.1.1","N.Besson","1","0.98899999999999999","262","4","26.37923",52.3172039677864,59.2481372022009,"no",NA,"Avant courbe A = 18, gsw = 0.31, Plateau à A = 33, arrête du CO2_r à 1600","QC OK, Fitting parfais lorsqu'on ignore pas TPU, sinon les points de la courbes dyn ne s'alignent pas sur la courbe de regénération du Ru-BP",TRUE,2022-12-05,201.5,43,"21",123.341313215634,232.111421293733,10.5020557317377,0.553427369958151,0.652346867639493,2.6472278013635,1.22726831326191,0.0710242462026459,34.3355509054834,69.8710022264595,1199.9960247114,100.842449062049,0.417492162548814,129.996661162022,"Ac_Aj_Ap","A-Ci curve",1.26,47.9,0.14,"12.1.3_20221205",56.2016770401349,157.116601746648,0.505656617725762,0.877032603285974,NA,0.0785815536899128,38.0599760917498,"good","good",55.8744883866775,177.948785575107,0.46941785163775,9.98496231584126,0.858291122026511,NA,0.0810077996740064,NA,26.5201099467087,1,1,0,2,2,55.8744883866775,177.948785575107,0.46941785163775,9.98496231584126,0.858291122026511,NA,0.0810077996740064,NA,26.5201099467087,"ACi_12.1.3_20221205.xlsx","12.1.3_20221205",64,18.1185926910259,284.769122829319,395.100875,413.1145,0.299611865159007,100.846625,1199.99875,70.0380521831995,34.382475,21,174.555555555556,6635.88183421517,38.015873015873,0.403320622727513,"Dec",0.956395563457588,1.64479156539448,28.1295191963273,339,0,0,1,0,0,0,0,0,0,0,0,1
"12.1.3_20230306","12.1.3","12","1","3","Pouteria_eugenifolia","44991","ajout listing",NA,"J.Cazal_&_Alpha","N.Besson",1,"12.1.3_20230306","44677","44720",314,271,0,0.297,23.719,0.3463,146.0011,NA,"ToComplete","12.1.3_20230306",NA,NA,NA,NA,NA,"ToComplete","7,8,9",0.832,735,-1.8375,-2.1598,"Pouteria_12.1.2","N.Besson","1","4.165","227","22","3.5761609999999999",24.495644353007,44.7432767253597,"no",NA,"Avant courbe A = 5.9, gsw = 0.192 Plateau à A = 12","QC OK, Fitting OK",TRUE,2023-03-06,292.5,43,"22",35.9807655150813,NA,3.70188504032787,0.443023387379108,0.180751056828073,NA,0.0118292819803172,0.0316681114548477,31.9899566315293,69.8115343418853,1199.99935651353,101.249736862807,0.199792741077601,-76.9620483640046,"Ac_Aj_Ap","A-Ci curve",1.42,49.04,0.16,"12.1.3_20230306",22.1654425015968,53.8703114209287,0.482189074101436,0.216937575257571,NA,0.0297112247323703,3.58474606103684,"good","good",22.0914372202666,55.3682914185158,0.472123630898469,4.30325337430565,0.204554028898886,NA,0.029502776627576,NA,1.82962139720292,1,1,0,2,2,22.0914372202666,55.3682914185158,0.472123630898469,4.30325337430565,0.204554028898886,NA,0.029502776627576,NA,1.82962139720292,"ACi_12.1.3_20230306.xlsx","12.1.3_20230306",64.5,7.26078081775631,322.065156744264,399.326107142857,416.780071428571,0.173242440833802,101.2475,1199.99383928571,69.8386261797774,31.9101955357143,22,207.321562,7159.893944,34.5352112676056,0.151310073830037,"Mar",0.958121883741014,1.43450260674016,27.4021281057503,65,0,0,0,0,0,0,0,0,0,0,0,0
"12.1.4_20220201","12.1.4","12","1","4","Pouteria_eugenifolia","44593","ok",NA,"I.Clocher_&_G.Olivier","C.Stahl_&_G.Olvier",1,"12.1.4_20220201","44333","44377",260,216,0,0.313333333333333,12.732,0.2086,163.839145460258,NA,NA,"12.1.4_20220201",NA,NA,NA,NA,NA,"To Complete","10,11,12",NA,658,-1.645,-1.99964,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-01,238,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,49.08,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.098020735156,8041.22525918944,35.5652173913044,NA,"Feb",NA,NA,NA,32,0,0,0,0,0,0,0,0,NA,NA,NA,0
"12.1.5_20220201","12.1.5","12","1","5","Pouteria_eugenifolia","44593","ok",NA,"I.Clocher_&_G.Olivier","C.Stahl_&_G.Olvier",1,"12.1.5_20220201","44333","44377",260,216,0,0.33,8.107,0.1301,160.478598741828,NA,NA,"12.1.5_20220201",NA,NA,NA,NA,NA,"To Complete","13,14,15",NA,704,-1.76,-2.09532,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-01,238,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,48.26,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.340816578266,7744.69717528062,42.7079646017699,NA,"Feb",NA,NA,NA,32,0,0,0,0,0,0,0,0,NA,NA,NA,0
"12.1.anat_20220201","12.1.anat","12","1","anat","Pouteria_eugenifolia","44593","ok",NA,"I.Clocher_&_G.Olivier","C.Stahl_&_G.Olvier",1,"12.1.anat_20220201","44333","44377",260,216,1,NA,10.731,0.1774,165.315441244991,NA,NA,"12.1.anat_20220201",2,1,0.0229,NA,145.859872611465,"To Complete","NA",NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-01,238,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,48.35,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.707389805237,7993.00158419532,33.3448275862069,NA,"Feb",NA,NA,NA,32,0,NA,0,0,0,0,0,NA,NA,NA,NA,0
"12.2.1_20220201","12.2.1","12","2","1","Pouteria_eugenifolia","44593","ok",NA,"I.Clocher_&_G.Olivier","C.Stahl_&_G.Olvier",2,"12.2.1_20220201","NA","NA",NA,NA,0,0.323333333333333,7.712,0.1433,185.814315352697,NA,NA,"12.2.1_20220201",NA,NA,NA,NA,NA,"To Complete","13,17,18",NA,661,-1.6525,-2.00588,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,49.05,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.963174273859,9114.19216804979,46.2735849056604,NA,"Feb",NA,NA,NA,32,0,0,0,0,0,0,0,0,NA,NA,NA,0
"12.2.1_20220630","12.2.1","12","2","1","Pouteria_eugenifolia","30/06/2022","ok",NA,"I.Clocher_&_Alpha","I.Clocher_&_L.Bonhomme_&_C.Stahl",2,"12.2.1_20220630","44333","44377",409,365,0,0.32,14.47,0.2818,194.747753973739,NA,NA,"12.2.1_20220630",NA,NA,NA,NA,NA,"To Complete","13,14,15",NA,784,-1.96,-2.26172,"12.2 autre branche b","N.Besson","0","failed_curve","failed_curve","failed_curve","failed_curve",NA,NA,"failed_curve",NA,NA,NA,TRUE,2022-06-30,387,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,50.4,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.539737387699,9815.28680027643,40.9756097560976,NA,"Jun",NA,NA,NA,181,0,0,0,0,0,0,0,0,NA,NA,NA,0
"12.2.1_20220725","12.2.1","12","2","1","Pouteria_eugenifolia","25/07/2022","ok",NA,"I.Clocher_&_J.Octavie","I.Clocher_&_L.Bonhomme",2,"12.2.1_20220725","44333","44377",434,390,1,0.259,NA,0.2033,NA,NA,NA,"12.2.1_20220725",2,0.8,0.0067,0.0051,117.436305732484,"To Complete","19,20,21",0.823,905,-2.2625,-2.5134,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-07-25,412,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,49.59,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6475409836066,NA,"Jul",NA,NA,NA,206,NA,0,NA,0,NA,0,0,0,NA,NA,NA,0
"12.2.1_20221017","12.2.1","12","2","1","Pouteria_eugenifolia","17/10/2022","ok",NA,"I.Clocher_&_S.Fourtier","C.Stahl_&_I.Clocher",2,"12.2.1_20221017","44333","44377",518,474,0,0.27,NA,0.1404,NA,NA,NA,"12.2.1_20221017",NA,NA,NA,NA,NA,"To Complete","10,11,12",0.792,942,-2.355,-2.59036,"Pouteria_12.2.1","N.Besson","0","failed_curve","failed_curve","failed_curve","failed_curve",NA,NA,"failed_curve",NA,NA,NA,TRUE,2022-10-17,496,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,49.15,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.9548872180451,NA,"Oct",NA,NA,NA,290,NA,0,NA,0,NA,0,0,0,NA,NA,NA,0
"12.2.1_20221205","12.2.1","12","2","1","Pouteria_eugenifolia","44900","ok",NA,"I.Clocher_&_N.Besson","I.Clocher_&_N.Besson",2,"12.2.1_20221205","44333","44377",567,523,0,0.263666666666667,19.432,0.2757,141.879374228077,NA,NA,"12.2.1_20221205",NA,NA,NA,NA,NA,"To Complete","28,29,30",0.754,NA,NA,NA,"Pouteria_12.2.1","N.Besson","0.5","30","374","23","66.049710000000005",19.9909976577969,40.0806252036123,"no",NA,"Avant courbe A = 4, gsw = 0.0.38, Plateau à A = 25, courbe étrange avec des paliers successifs lors de la phase d'augmentation de l'assimilation","QC moyen, Fitting moyen",TRUE,2022-12-05,545,44,"23",72.6163709638646,NA,7.93512880687959,2.37331781766207,0.773226857005362,NA,0.0568682142657938,0.159529403758181,33.633939605615,69.9808932515223,1199.99969394576,100.884690937739,1.22947933145837,1223.89585056254,"Ac_Ap","A-Ci curve",1.3,48.93,0.15,"12.2.1_20221205",36.9343248359182,121.067235116067,2.32268066110744,1.34599581501992,NA,0.20986534651586,24.3280992694367,"good","good",37.155051239776,793315.945261136,2.37049675328415,8.9192720758272,1.23793884247504,NA,0.202453841854051,NA,21.6625212175829,1,1,1,2,0,36.9343248359182,121.067235116067,2.32268066110744,NA,1.34599581501992,NA,0.20986534651586,NA,24.3280992694367,"ACi_12.2.1_20221205.xlsx","12.2.1_20221205",64.5,4.90228486962435,207.135790962513,404.589553571429,416.400651785714,0.0419396832717481,100.901982142857,1200.00955357143,69.7998334820737,33.6603580357143,23,184.443186496501,6942.15778097983,37.6384615384615,0.260322016761539,"Dec",0.971635255219622,1.57410369653137,42.9774905702497,339,0,0,0,0,0,0,0,NA,0,0,NA,0
"12.2.2_20220201","12.2.2","12","2","2","Pouteria_eugenifolia","44593","ok",NA,"I.Clocher_&_G.Olivier","C.Stahl_&_G.Olvier",2,"12.2.2_20220201","NA","NA",NA,NA,0,0.321666666666667,15.92,0.2975,186.871859296482,NA,NA,"12.2.2_20220201",NA,NA,NA,NA,NA,"To Complete","19,20,21",NA,728,-1.82,-2.14524,"NA","NA","NA","NA","NA","NA","NA",NA,NA,"NA",NA,"NA","NA",TRUE,2022-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,47.08,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.346733668342,8797.92713567839,45.2692307692308,NA,"Feb",NA,NA,NA,32,0,0,0,0,0,0,0,0,NA,NA,NA,0
"12.2.2_20220630","12.2.2","12","2","2","Pouteria_eugenifolia","30/06/2022","ok",NA,"I.Clocher_&_Alpha","I.Clocher_&_L.Bonhomme_&_C.Stahl",2,"12.2.2_20220630","44333","44377",409,365,0,0.35,9.672,0.2101,217.224979321753,NA,NA,"12.2.2_20220630",NA,NA,NA,NA,NA,"To Complete","10,11,12",0.798,580,-1.45,-1.8374,"12.UC2 autre branche","N.Besson","0","failed_curve","failed_curve","failed_curve","failed_curve",NA,NA,"failed_curve",NA,NA,NA,TRUE,2022-06-30,387,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,50.17,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.464226633581,10898.1772125724,44.3982300884956,NA,"Jun",NA,NA,NA,181,0,0,0,0,0,0,0,0,NA,NA,NA,0
